5.780644989013671875e+01	4.080644989013671875e+01	4.130434691905975342e-01
5.780644989013671875e+01	4.451615142822265625e+01	3.695652186870574951e-01
5.780644989013671875e+01	4.822579956054687500e+01	3.260869681835174561e-01
5.780644989013671875e+01	5.193550109863281250e+01	2.826086878776550293e-01
5.780644989013671875e+01	5.564514923095703125e+01	2.608695626258850098e-01
5.780644989013671875e+01	5.935485076904296875e+01	2.608695626258850098e-01
5.780644989013671875e+01	6.306449890136718750e+01	2.391304373741149902e-01
5.780644989013671875e+01	6.677420043945312500e+01	1.956521719694137573e-01
5.780644989013671875e+01	7.048385620117187500e+01	8.695652335882186890e-02
5.780644989013671875e+01	7.419355010986328125e+01	6.521739065647125244e-02
5.780644989013671875e+01	7.790325164794921875e+01	6.521739065647125244e-02
5.780644989013671875e+01	8.161289978027343750e+01	4.347826167941093445e-02
5.780644989013671875e+01	9.274195098876953125e+01	8.695652335882186890e-02
5.780644989013671875e+01	9.645159912109375000e+01	2.173912972211837769e-01
5.780644989013671875e+01	1.001613006591796875e+02	1.956521719694137573e-01
6.193550109863281250e+01	7.419349670410156250e+00	1.521739065647125244e-01
6.193550109863281250e+01	1.112904357910156250e+01	2.391304373741149902e-01
6.193550109863281250e+01	1.483869934082031250e+01	4.565217494964599609e-01
6.193550109863281250e+01	1.854840087890625000e+01	4.782608747482299805e-01
6.193550109863281250e+01	2.225805664062500000e+01	4.565217494964599609e-01
6.193550109863281250e+01	2.596775054931640625e+01	4.347825944423675537e-01
6.193550109863281250e+01	2.967739868164062500e+01	3.913043439388275146e-01
6.193550109863281250e+01	3.338710021972656250e+01	3.478260934352874756e-01
6.193550109863281250e+01	3.709679412841796875e+01	3.043478131294250488e-01
6.193550109863281250e+01	4.080644989013671875e+01	2.608695626258850098e-01
6.193550109863281250e+01	4.451615142822265625e+01	1.956521719694137573e-01
6.193550109863281250e+01	4.822579956054687500e+01	1.521739065647125244e-01
6.193550109863281250e+01	5.193550109863281250e+01	1.086956486105918884e-01
6.193550109863281250e+01	5.564514923095703125e+01	1.086956486105918884e-01
6.193550109863281250e+01	5.935485076904296875e+01	6.521739065647125244e-02
6.193550109863281250e+01	6.306449890136718750e+01	8.695652335882186890e-02
6.193550109863281250e+01	6.677420043945312500e+01	2.173913083970546722e-02
6.193550109863281250e+01	1.075806503295898438e+02	8.695652335882186890e-02
6.606449890136718750e+01	1.854840087890625000e+01	1.521739065647125244e-01
6.606449890136718750e+01	2.225805664062500000e+01	2.826086878776550293e-01
6.606449890136718750e+01	2.596775054931640625e+01	2.608695626258850098e-01
6.606449890136718750e+01	2.967739868164062500e+01	2.173912972211837769e-01
6.606449890136718750e+01	3.338710021972656250e+01	1.956521719694137573e-01
6.606449890136718750e+01	3.709679412841796875e+01	1.086956486105918884e-01
6.606449890136718750e+01	4.080644989013671875e+01	4.347826167941093445e-02
